ntaxa,mpd.obs,mpd.rand.mean,mpd.rand.sd,mpd.obs.rank,mpd.obs.z,mpd.obs.p,runs,mntd.obs,mntd.rand.mean,mntd.rand.sd,mntd.obs.rank,mntd.obs.z,mntd.obs.p,Tmin,Tmax,Pmin,Pmax,AET,ETR,WDI,Deglac.,x,y,year,nri,nti,nri_p,nti_p,nri_significant,nti_significant
28,164.3243381,178.3114637,10.66596469,51,-1.31137933,0.051,999,99.06453916,105.3993405,14.68684434,376,-0.431324881,0.376,-17.87571389,26.00214228,23.83571464,114.7214303,716.4428678,0.927540775,85.32142984,20000,-90.25,45.25,0BP,1.31137933,0.431324881,0.051,0.376,FALSE,FALSE
20,188.9052115,189.6417025,8.440127382,405,-0.087260653,0.405,999,119.4654057,120.8728205,16.83657425,469,-0.08359271,0.469,-12.58785686,26.47928512,33.05714335,89.35714419,711.578582,0.726044931,-86.10000128,20000,-87.75,44.25,0BP,0.087260653,0.08359271,0.405,0.469,FALSE,FALSE
8,102.3661562,109.1115282,33.06248837,454,-0.204018885,0.454,999,144.9445261,138.1732801,27.51970647,639,0.246050805,0.639,-8.619999807,20.28999955,78.6285726,162.2142881,507.278579,0.995585994,911.5714422,13000,-52.75,47.75,0BP,0.204018885,-0.246050805,0.454,0.639,FALSE,FALSE
17,193.5588983,188.8592889,9.652648345,645,0.486872537,0.645,999,177.4928054,155.1874606,22.12031731,833,1.008364592,0.833,-16.12071393,28.9428565,20.61428602,118.7571446,734.3142967,0.588531253,-204.300003,15000,-93.75,44.25,0BP,-0.486872537,-1.008364592,0.645,0.833,FALSE,FALSE
11,110.1996503,126.3224175,25.83772544,259.5,-0.624001028,0.2595,999,114.7412116,125.7298397,20.15983577,321.5,-0.54507528,0.3215,-16.5514282,27.14714225,28.68571471,103.3071444,711.9500106,0.791572839,-8.264285837,20000,-88.75,44.75,0BP,0.624001028,0.54507528,0.2595,0.3215,FALSE,FALSE
11,143.9721023,139.582152,26.8061473,467,0.16376655,0.467,999,111.0562661,127.640202,16.1136684,133,-1.029184387,0.133,-25.66785657,23.78785661,12.90000019,69.26428675,405.700006,0.421208466,-236.3428607,14000,-105.75,53.25,0BP,-0.16376655,1.029184387,0.467,0.133,FALSE,FALSE
6,104.4926515,103.965793,26.75717746,532,0.01969036,0.532,999,144.0191324,147.767807,26.67665148,539,-0.140522681,0.539,-25.70857085,22.82857092,14.71428593,71.53571535,434.9071493,0.475335644,-167.1428596,14000,-106.25,53.75,0BP,-0.01969036,0.140522681,0.532,0.539,FALSE,FALSE
9,104.0734748,110.4704539,33.17702407,471,-0.192813531,0.471,999,146.1737153,133.3007411,26.26410379,696,0.490135672,0.696,-29.8214279,13.59714255,18.46428599,81.2857155,284.4428614,0.989104258,248.9000037,9000,-76.25,57.25,0BP,0.192813531,-0.490135672,0.471,0.696,FALSE,FALSE
9,53.32780149,98.77243766,37.51025566,69,-1.211525631,0.069,999,98.07972648,127.3403486,27.23028525,76,-1.074561718,0.076,-29.61999934,15.83999965,23.36428606,95.85000143,335.6571479,0.990335641,324.7785763,8000,-73.75,55.25,0BP,1.211525631,1.074561718,0.069,0.076,FALSE,FALSE
7,86.48118979,112.0579931,35.9105741,261,-0.712235989,0.261,999,140.0216735,146.5474643,29.57773496,395.5,-0.220631864,0.3955,-29.40357077,15.74142822,21.81428604,94.51428712,334.850005,0.987971548,315.3928618,8000,-75.25,55.25,0BP,0.712235989,0.220631864,0.261,0.3955,FALSE,FALSE
7,83.53246665,95.89559883,22.88180573,279,-0.540304044,0.279,999,107.3325713,131.5143324,25.05007288,122,-0.965336957,0.122,-29.88928505,13.00928542,17.50714312,75.18571541,248.8000037,0.994719782,248.1000037,8000,-75.25,58.25,0BP,0.540304044,0.965336957,0.279,0.122,FALSE,FALSE
5,66.97235019,79.19007416,31.67292682,324,-0.385746604,0.324,999,137.4886833,149.4347036,28.18172913,350,-0.423892383,0.35,-12.82499971,22.5699995,65.16428669,102.2571444,554.9714368,0.980689336,384.1571486,15000,-55.25,49.25,0BP,0.385746604,0.423892383,0.324,0.35,FALSE,FALSE
17,137.8326965,155.2207801,24.27642716,225,-0.716253819,0.225,999,114.7837387,122.4015115,18.42732057,378,-0.413395576,0.378,-16.5764282,24.75857088,68.22857245,108.6500016,654.1428669,0.98094018,414.2428633,15000,-72.25,44.25,0BP,0.716253819,0.413395576,0.225,0.378,FALSE,FALSE
18,184.4489868,179.9477366,9.938976961,729,0.452888686,0.729,999,150.6440998,127.7407588,24.27190544,807,0.943615284,0.807,-16.4264282,28.49428508,17.70714312,108.3714302,721.6214393,0.591371189,-197.1000029,18000,-92.75,45.25,0BP,-0.452888686,-0.943615284,0.729,0.807,FALSE,FALSE
14,149.1127204,142.3480728,19.99968864,783,0.338237644,0.783,999,177.8498427,147.502702,30.68107297,807.5,0.989116018,0.8075,-12.71214257,28.47714222,33.4500005,104.5714301,768.5857257,0.767047792,-42.55714349,20000,-88.75,42.75,0BP,-0.338237644,-0.989116018,0.783,0.8075,FALSE,FALSE
20,175.490356,176.5213622,9.062712503,438,-0.113763526,0.438,999,112.3348111,114.3064547,20.00967645,506,-0.098534504,0.506,-6.023571294,27.38499939,82.83571552,112.0571445,908.8357278,0.962740797,189.9285743,20000,-72.75,41.25,0BP,0.113763526,0.098534504,0.438,0.506,FALSE,FALSE
20,170.802034,169.3482127,9.708719918,565.5,0.149743869,0.5655,999,105.367001,111.9994229,18.43552097,425.5,-0.359763191,0.4255,-9.06285694,26.74857083,84.57857269,110.3857159,848.6785841,0.962954106,282.3714328,20000,-71.75,42.25,0BP,-0.149743869,0.359763191,0.5655,0.4255,FALSE,FALSE
20,164.3865053,161.9462328,14.88186694,563,0.163976235,0.563,999,108.9869941,115.709204,26.50018759,468,-0.253666503,0.468,-7.432856977,28.7828565,76.51428685,118.1071446,915.7142994,0.989127262,232.4357177,22000,-75.75,40.25,0BP,-0.163976235,0.253666503,0.563,0.468,FALSE,FALSE
12,120.4764404,127.6048451,24.22898532,424,-0.29420979,0.424,999,119.3174987,125.425177,19.02334473,484,-0.321062275,0.484,-14.53499968,24.70928516,38.60714343,96.20714429,663.8214385,0.880587303,79.90714405,13000,-86.25,46.25,0BP,0.29420979,0.321062275,0.424,0.484,FALSE,FALSE
6,103.8568445,114.0418959,27.33259069,388,-0.372633953,0.388,999,146.6620151,150.8544269,25.53337294,509,-0.164193421,0.509,-31.3049993,18.63357101,15.44285737,69.59285818,350.7785767,0.919913205,80.3000012,9000,-94.25,57.75,0BP,0.372633953,0.164193421,0.388,0.509,FALSE,FALSE
17,192.3616641,188.1466195,9.532879174,661,0.442158604,0.661,999,175.9342629,140.8477129,21.50638424,953,1.631448113,0.953,-23.00214234,26.24357084,19.71428601,84.38571554,511.7928648,0.52764598,-223.264289,14000,-97.25,49.25,0BP,-0.442158604,-1.631448113,0.661,0.953,FALSE,TRUE
16,194.0960104,180.9207483,14.51314513,851,0.90781577,0.851,999,151.5628749,138.6189469,19.93807679,738,0.649206447,0.738,-15.70285679,25.43214229,56.97857228,88.82142989,643.7071524,0.924214373,206.6500031,14000,-78.25,44.75,0BP,-0.90781577,-0.649206447,0.851,0.738,FALSE,FALSE
14,191.7185939,177.5743694,21.87838678,759,0.646493029,0.759,999,171.3842015,140.4832769,25.17511348,880,1.227439334,0.88,14.22571397,32.15785642,53.30714365,227.5428605,1493.142879,0.898699395,-97.47143002,22000,-80.25,26.25,0BP,-0.646493029,-1.227439334,0.759,0.88,FALSE,FALSE
6,81.7060441,90.24614083,25.52649875,407,-0.334558092,0.407,999,107.6507952,139.1447497,28.65299843,137,-1.099150393,0.137,-29.38428506,13.77142826,21.63571461,76.53571543,257.9071467,0.996044692,257.1142895,6000,-71.75,58.25,0BP,0.334558092,1.099150393,0.407,0.137,FALSE,FALSE
7,50.15823292,71.11832407,37.08779901,306,-0.565147884,0.306,999,140.4045896,136.714348,29.32244518,529,0.125850405,0.529,-29.98928504,13.29571399,18.35000027,79.84285833,258.4785753,0.993605693,263.8071468,8000,-75.25,57.75,0BP,0.565147884,-0.125850405,0.306,0.529,FALSE,FALSE
23,112.5863128,130.7746129,22.37621176,200,-0.812840897,0.2,999,105.6383507,108.315673,11.26955184,485,-0.237571318,0.485,-15.8171425,25.39928515,73.57857252,101.7285729,639.6642952,0.975903435,413.1285776,16000,-68.75,45.25,0BP,0.812840897,0.237571318,0.2,0.485,FALSE,FALSE
7,139.2776261,129.8229833,21.76697463,675,0.434357228,0.675,999,143.1429907,148.393138,20.26046676,416,-0.25913259,0.416,-28.04285652,23.01571377,32.22857191,107.9000016,528.5000079,0.966030455,192.19286,11000,-89.75,51.75,0BP,-0.434357228,0.25913259,0.675,0.416,FALSE,FALSE
21,185.9923817,176.3198889,11.29846751,752,0.856088915,0.752,999,120.6598943,115.3440478,19.28746352,615,0.275611489,0.615,-6.906428417,27.34857082,79.72142976,112.1785731,900.6642991,0.944395847,160.2928595,20000,-71.25,41.75,0BP,-0.856088915,-0.275611489,0.752,0.615,FALSE,FALSE
20,172.3531405,170.3044111,12.62755951,580,0.162242709,0.58,999,100.5030944,110.9037517,14.36746932,289,-0.723903219,0.289,-14.86285681,25.50428514,49.36428645,85.58571556,630.8071523,0.887217852,111.2928588,14000,-80.25,45.25,0BP,-0.162242709,0.723903219,0.58,0.289,FALSE,FALSE
18,143.3683564,152.6294294,17.61646693,264,-0.525705469,0.264,999,111.601657,114.4844878,12.87667656,445,-0.223880034,0.445,-15.04357109,24.75857088,40.47857203,100.7857158,674.6214386,0.914068778,116.6571446,13000,-86.75,46.25,0BP,0.525705469,0.223880034,0.264,0.445,FALSE,FALSE
12,116.4644641,115.74847,29.96745681,586,0.023892388,0.586,999,117.7950941,122.5874865,19.84790641,525,-0.24145581,0.525,-12.41214258,23.38357091,69.1714296,109.5857159,597.9428661,0.968828099,403.9142917,12000,-63.25,46.25,0BP,-0.023892388,0.24145581,0.586,0.525,FALSE,FALSE
18,162.7319688,156.3814886,17.12962672,682,0.370730799,0.682,999,129.748696,123.8407306,27.6169331,536,0.21392547,0.536,-9.439285503,29.26571363,40.07857203,94.35000141,792.7142975,0.797472321,-105.9571444,20000,-87.25,41.75,0BP,-0.370730799,-0.21392547,0.682,0.536,FALSE,FALSE
19,180.7542912,177.0232895,11.12908277,634,0.335247903,0.634,999,127.2040774,124.5506667,23.84602517,488,0.111272663,0.488,-20.27499955,28.32928508,12.84285733,95.72857286,516.8000077,0.40092326,-350.4428624,15000,-98.25,46.75,0BP,-0.335247903,-0.111272663,0.634,0.488,FALSE,FALSE
14,147.1190631,148.0602451,19.1110074,541,-0.049248162,0.541,999,121.9536402,124.7135046,15.24035963,472.5,-0.181089192,0.4725,-18.99214243,24.68357088,28.821429,97.16428716,662.4214384,0.903548241,78.68571546,15000,-88.75,46.25,0BP,0.049248162,0.181089192,0.541,0.4725,FALSE,FALSE
13,108.2802788,129.2622828,23.12384803,156,-0.907375102,0.156,999,103.8824516,121.0317483,16.38652443,106,-1.046548754,0.106,-9.6092855,22.82071378,87.64285845,145.9928593,609.6714377,0.991059408,723.9857251,18000,-62.25,44.75,0BP,0.907375102,1.046548754,0.156,0.106,FALSE,FALSE
14,211.5121455,187.2823218,19.16807697,995,1.264071703,0.995,999,195.1806931,147.4196878,23.29309222,988,2.050436449,0.988,15.96285679,32.01499928,36.12142911,238.4642893,1351.378592,0.768572212,-335.9928621,22000,-80.75,25.25,0BP,-1.264071703,-2.050436449,0.995,0.988,TRUE,TRUE
10,147.4630331,140.6284077,21.74589768,666,0.314294931,0.666,999,204.4940103,150.0376446,25.90707877,999,2.101987885,0.999,8.072142677,32.74571355,49.00714359,195.2642886,1323.271448,0.915363882,-125.4857162,22000,-81.75,29.25,0BP,-0.314294931,-2.101987885,0.666,0.999,FALSE,TRUE
9,108.4443353,123.8438745,29.47346771,302,-0.522488204,0.302,999,113.3364758,130.1385567,21.47952292,225,-0.782237156,0.225,-18.78499958,24.02785661,35.25714338,93.49285854,656.0500098,0.927833878,115.2642874,13000,-88.25,47.25,0BP,0.522488204,0.782237156,0.302,0.225,FALSE,FALSE
24,187.9830959,192.1240216,9.894279881,203,-0.418517137,0.203,999,115.9321875,108.1869532,16.61451692,699,0.466172708,0.699,-20.60142811,27.5642851,15.86428595,103.3428587,648.2714382,0.516320169,-220.5928604,18000,-94.75,46.75,0BP,0.418517137,-0.466172708,0.203,0.699,FALSE,FALSE
21,137.7503552,152.8879366,15.89324998,124.5,-0.95245349,0.1245,999,108.0980859,108.9261771,13.48480552,530,-0.061409202,0.53,-14.46214253,24.74571373,37.45714342,90.65000135,643.4142953,0.865360133,53.00714365,14000,-85.25,46.25,0BP,0.95245349,0.061409202,0.1245,0.53,FALSE,FALSE
21,181.4324283,183.0960162,11.84122779,393,-0.140491166,0.393,999,129.7823468,120.6557148,20.76887266,674,0.439438007,0.674,-5.66714273,27.29857082,91.47857279,120.6642875,903.1785849,0.959383189,286.5214328,22000,-70.25,41.25,0BP,0.140491166,-0.439438007,0.393,0.674,FALSE,FALSE
21,156.6275947,162.0490451,11.56106861,304,-0.468940245,0.304,999,106.5696397,111.8360253,11.57682829,358,-0.454907458,0.358,-12.30214258,27.20642796,72.54285822,110.1714302,799.1857262,0.952224529,288.5071472,20000,-73.25,42.75,0BP,0.468940245,0.454907458,0.304,0.358,FALSE,FALSE
11,114.5079141,124.1415763,21.82065385,323,-0.441492829,0.323,999,112.2241087,124.3551766,17.06361006,273,-0.710932088,0.273,-21.41357095,23.71071376,26.8500004,88.15714417,607.4142948,0.876954951,53.47857223,12000,-89.25,48.25,0BP,0.441492829,0.710932088,0.323,0.273,FALSE,FALSE
18,181.0108641,182.0027075,9.865881411,375,-0.10053267,0.375,999,123.7167799,120.9375162,20.52424516,529,0.135413687,0.529,-19.82857099,27.51642796,15.77142881,106.7857159,666.5785814,0.543928446,-209.5785746,21000,-94.25,46.25,0BP,0.10053267,-0.135413687,0.375,0.529,FALSE,FALSE
10,28.00497278,79.93441674,43.26662276,28,-1.200219491,0.028,999,120.1539379,156.8293002,35.19587047,108,-1.042035951,0.108,-7.124999841,28.29071365,63.40000094,111.2642874,851.085727,0.971748642,150.4285737,22000,-77.25,40.75,0BP,1.200219491,1.042035951,0.028,0.108,TRUE,FALSE
14,188.5022282,184.4232076,11.01260774,624,0.37039552,0.624,999,144.3462397,134.4870343,20.1878686,687,0.488372775,0.687,-12.1114283,25.71285657,66.35000099,91.62142994,656.6428669,0.912113337,208.3928602,14000,-76.75,44.25,0BP,-0.37039552,-0.488372775,0.624,0.687,FALSE,FALSE
5,83.27295351,84.56180804,25.27585826,540.5,-0.050991524,0.5405,999,137.4011544,150.0289864,30.58705281,321.5,-0.412848932,0.3215,-28.30714222,15.10857109,38.89285772,90.37857278,285.8785757,0.997290496,427.5285778,8000,-64.75,56.75,0BP,0.050991524,0.412848932,0.5405,0.3215,FALSE,FALSE
11,186.6450107,166.0635948,17.23854124,937,1.193918652,0.937,999,192.5665795,154.4743286,26.16551839,952,1.4558187,0.952,-1.347142827,32.05499928,69.80000104,137.4142878,1130.928588,0.953686543,-33.16428621,22000,-79.25,35.25,0BP,-1.193918652,-1.4558187,0.937,0.952,FALSE,TRUE
11,136.0777815,146.0841056,22.09165298,305,-0.452945922,0.305,999,107.6395248,130.7972848,19.85687351,78,-1.166233952,0.078,-24.59071374,24.42071374,22.09285747,103.5571444,614.1785806,0.942435634,38.31428629,13000,-91.75,49.25,0BP,0.452945922,1.166233952,0.305,0.078,FALSE,FALSE
16,130.9849289,136.8065864,19.08790492,415.5,-0.304991959,0.4155,999,110.0066297,112.3793417,13.06712128,469,-0.181578788,0.469,-18.83214244,24.8721423,29.97857188,94.22142998,660.3142956,0.872133329,54.23571509,13000,-88.75,46.75,0BP,0.304991959,0.181578788,0.4155,0.469,FALSE,FALSE
19,151.8497146,162.9316338,15.08811903,172,-0.734479835,0.172,999,113.1111691,117.0777866,12.98787338,404,-0.305409309,0.404,-19.07285672,25.92785656,51.93571506,89.2214299,637.0571524,0.932208838,174.478574,12000,-77.25,46.25,0BP,0.734479835,0.305409309,0.172,0.404,FALSE,FALSE
13,119.5005185,123.8698234,21.19760482,390,-0.206122575,0.39,999,114.5991758,119.3557325,12.94336853,410,-0.36748986,0.41,-25.36214229,23.70214233,18.50714313,89.32857276,519.335722,0.592130674,-120.8071447,14000,-100.75,51.75,0BP,0.206122575,0.36748986,0.39,0.41,FALSE,FALSE
17,186.210873,183.8019785,12.31562233,563,0.19559665,0.563,999,136.4579531,127.7419248,21.12392704,665,0.412614012,0.665,-20.58285668,27.49999939,15.16428594,105.4857159,641.2357238,0.514286196,-214.3714318,18000,-95.25,46.75,0BP,-0.19559665,-0.412614012,0.563,0.665,FALSE,FALSE
11,119.6736226,137.9164148,24.94140979,188,-0.731425864,0.188,999,90.68659942,153.3896896,32.10897352,64,-1.952821387,0.064,-18.24571388,28.63499936,12.85714305,96.01428715,525.5785793,0.407059976,-375.5142913,20000,-97.25,45.25,0BP,0.731425864,1.952821387,0.188,0.064,FALSE,FALSE
15,172.8719099,170.064182,12.48903148,560,0.224815508,0.56,999,126.0710083,127.662476,22.20384358,495,-0.071675326,0.495,-6.737856992,28.94857078,82.3214298,118.4500018,983.8143004,0.963709163,166.8000025,20000,-73.75,41.25,0BP,-0.224815508,0.071675326,0.56,0.495,FALSE,FALSE
7,178.222106,149.4017763,29.74379307,850,0.968952734,0.85,999,113.2329039,154.2720582,26.96911772,74,-1.521709192,0.074,-19.97357098,23.44714233,17.10714311,82.36428694,445.3928638,0.423077081,-244.6214322,16000,-113.25,52.25,0BP,-0.968952734,1.521709192,0.85,0.074,FALSE,FALSE
17,154.088255,160.0195103,13.66388859,336.5,-0.434082527,0.3365,999,136.3675606,123.3083442,16.25710454,775,0.803292886,0.775,-17.68357103,26.00142799,26.07142896,104.4000016,685.4428674,0.840168897,39.67857202,20000,-88.75,45.25,0BP,0.434082527,-0.803292886,0.3365,0.775,FALSE,FALSE
20,142.0212036,146.694672,15.69461326,422,-0.297775312,0.422,999,136.8769903,116.3920757,30.21352479,700,0.678004792,0.7,-8.733571233,28.46285651,49.8571436,105.9142873,857.9071556,0.880235751,26.38571468,20000,-86.75,41.75,0BP,0.297775312,-0.678004792,0.422,0.7,FALSE,FALSE
18,191.2105686,188.7361646,8.549981766,619,0.289404585,0.619,999,126.371923,124.0314185,13.252275,560.5,0.176611525,0.5605,-15.95499964,26.18499941,60.47142947,92.69285852,647.4714382,0.900610837,181.5928598,14000,-75.75,45.25,0BP,-0.289404585,-0.176611525,0.619,0.5605,FALSE,FALSE
22,178.0589174,182.5107095,9.723989877,244,-0.457815376,0.244,999,91.35865144,110.3960064,15.05643057,86,-1.264400279,0.086,-13.36285684,25.90642799,58.39285801,107.228573,667.9285814,0.938492785,256.2285752,14000,-79.75,44.75,0BP,0.457815376,1.264400279,0.244,0.086,FALSE,FALSE
20,189.7203669,187.669827,8.35192919,566,0.245516918,0.566,999,110.7908773,121.3515984,22.97270306,323,-0.459707375,0.323,-17.19428533,28.33499937,16.40000024,113.1285731,701.5428676,0.558462663,-221.864289,18000,-93.75,45.25,0BP,-0.245516918,0.459707375,0.566,0.323,FALSE,FALSE
24,190.2688436,189.4479812,7.379058522,556,0.111242159,0.556,999,133.9687726,111.450859,21.97035754,802,1.024922489,0.802,-10.42428548,26.40142798,54.20000081,94.21428712,738.6428681,0.873060551,99.8142872,20000,-78.25,42.75,0BP,-0.111242159,-1.024922489,0.556,0.802,FALSE,FALSE
27,195.4904155,190.5579699,6.956182473,791,0.709073642,0.791,999,114.6728042,96.07284322,18.71295433,851,0.993961757,0.851,-3.566428492,33.30642783,77.9428583,120.2142875,1061.750016,0.911960541,-59.10000088,22000,-90.75,36.75,0BP,-0.709073642,-0.993961757,0.791,0.851,FALSE,FALSE
10,53.86497901,100.4224841,38.76803718,125,-1.200925002,0.125,999,90.72122457,125.037052,25.48323068,16,-1.346604277,0.016,-29.49785648,13.5799997,20.87142888,76.407144,255.0428609,0.995937663,258.2285753,6000,-72.25,58.25,0BP,1.200925002,1.346604277,0.125,0.016,FALSE,TRUE
16,172.536616,170.0636811,13.49143186,618,0.183296697,0.618,999,124.2113785,124.9223239,12.48018604,485.5,-0.056965931,0.4855,-18.3292853,25.636428,68.34285816,93.90714426,625.9285808,0.961188431,310.4357189,14000,-76.25,45.75,0BP,-0.183296697,0.056965931,0.618,0.4855,FALSE,FALSE
18,177.3013674,179.3013339,8.392410829,344,-0.23830655,0.344,999,109.1842978,121.0544549,23.66088628,331,-0.501678465,0.331,-20.02357098,27.47571367,16.39285739,104.0714301,637.5785809,0.505604488,-226.1285748,18000,-95.25,46.25,0BP,0.23830655,0.501678465,0.344,0.331,FALSE,FALSE
17,189.4250857,187.6886312,10.58457969,511,0.164055122,0.511,999,120.993668,124.5332216,16.66707498,430,-0.212368013,0.43,-20.86928525,27.09071368,15.69285738,106.6571444,630.0357237,0.50741932,-207.7857174,15000,-95.75,46.75,0BP,-0.164055122,0.212368013,0.511,0.43,FALSE,FALSE
8,62.37349564,78.74955825,27.55635584,241,-0.594275335,0.241,999,140.1787935,139.4896897,17.64039918,675,0.039063957,0.675,-14.8935711,15.14642823,64.32857239,94.24285855,291.7214329,0.986085794,676.2714386,14000,-55.75,51.75,0BP,0.594275335,-0.039063957,0.241,0.675,FALSE,FALSE
8,78.94790752,85.79114288,24.46555839,366,-0.279708938,0.366,999,122.4938004,132.8727041,19.69364002,349,-0.527018049,0.349,-11.26214261,18.72285672,78.49285831,130.3714305,512.2285791,0.990629264,750.9214398,16000,-58.75,48.25,0BP,0.279708938,0.527018049,0.366,0.349,FALSE,FALSE
13,196.6373939,183.8612972,16.65695725,856,0.767012636,0.856,999,168.6468556,149.1668213,23.29324406,793,0.836295461,0.793,-12.64428543,25.93285656,55.22857225,84.98571555,658.1071527,0.859769141,115.2214303,15000,-79.25,44.25,0BP,-0.767012636,-0.836295461,0.856,0.793,FALSE,FALSE
22,149.362155,156.9534169,12.01765597,279,-0.631675753,0.279,999,88.599795,104.9897822,14.35044457,117,-1.142124004,0.117,-10.39714262,26.21285656,87.8857156,122.142859,794.6571547,0.967995952,395.2785773,18000,-69.25,43.75,0BP,0.631675753,1.142124004,0.279,0.117,FALSE,FALSE
7,104.9177114,112.7167992,20.90094295,367,-0.37314526,0.367,999,139.0790186,144.3541272,21.34749551,385,-0.247106672,0.385,-28.19499937,22.25642807,23.95000036,100.5214301,514.3571505,0.946948603,129.7500019,10000,-91.25,52.75,0BP,0.37314526,0.247106672,0.367,0.385,FALSE,FALSE
18,177.2552003,175.6109173,9.832913246,565,0.167222357,0.565,999,158.439233,125.2346536,22.27827424,906,1.49044666,0.906,-17.1007139,27.4792851,21.1357146,112.4642874,751.1000112,0.774657477,-44.99285781,20000,-91.25,45.25,0BP,-0.167222357,-1.49044666,0.565,0.906,FALSE,FALSE
17,144.5039119,151.0931938,20.42325256,341,-0.322636267,0.341,999,164.5378842,122.5017347,22.95302441,949,1.831399153,0.949,9.946428349,32.76428498,42.93571493,209.1357174,1282.750019,0.802702333,-284.9857185,22000,-81.75,27.75,0BP,0.322636267,-1.831399153,0.341,0.949,FALSE,FALSE
4,94.17078973,100.8980984,27.58786814,434.5,-0.243850255,0.4345,999,144.5751024,160.391232,33.03602341,380,-0.478754038,0.38,-31.14071359,19.45071385,15.75714309,72.99285823,383.2142914,0.938969069,66.57142956,9000,-94.25,57.25,0BP,0.243850255,0.478754038,0.4345,0.38,FALSE,FALSE
